OrderID,ReturnDate,Reason
ORD198189,2024-11-13,Damaged
ORD151246,2024-05-21,Wrong Item
ORD120803,2025-03-23,Not Needed
ORD130127,2025-06-11,Late Delivery
ORD120960,2024-07-11,Not Needed
ORD199470,2024-11-07,Damaged
ORD179112,2025-02-18,Damaged
ORD175165,2025-06-26,Wrong Item
ORD134476,2025-06-14,Wrong Item
ORD127403,2024-11-30,Not Needed
ORD135121,2024-11-03,Not Needed
ORD135424,2025-05-27,Late Delivery
ORD167457,2025-05-27,Late Delivery
ORD109783,2024-01-30,Damaged
ORD132257,2025-04-08,Damaged
ORD171874,2025-06-11,Wrong Item
ORD158575,2024-12-17,Not Needed
ORD152757,2025-07-02,Wrong Item
ORD191973,2025-05-25,Wrong Item
ORD189173,2024-11-23,Not Needed
ORD141717,2025-05-19,Damaged
ORD154751,2025-06-02,Wrong Item
ORD180527,2024-08-22,Wrong Item
ORD180031,2024-12-24,Damaged
ORD114524,2025-07-07,Not Needed
ORD157460,2024-12-26,Late Delivery
ORD161363,2025-01-08,Late Delivery
ORD107301,2025-06-03,Not Needed
ORD162285,2025-06-30,Damaged
ORD190922,2025-02-05,Damaged
ORD141511,2025-06-19,Late Delivery
ORD160041,2025-07-03,Not Needed
ORD120262,2024-12-31,Wrong Item
ORD178084,2024-06-06,Late Delivery
ORD133088,2024-06-19,Wrong Item
ORD173693,2025-05-15,Wrong Item
ORD138997,2024-04-02,Not Needed
ORD149218,2025-06-11,Late Delivery
ORD170107,2024-08-29,Not Needed
ORD132608,2024-11-01,Late Delivery
ORD161977,2024-12-27,Late Delivery
ORD102439,2024-12-17,Not Needed
ORD163617,2024-04-21,Late Delivery
ORD185995,2025-01-20,Damaged
ORD160008,2025-05-24,Not Needed
ORD180034,2025-04-03,Not Needed
ORD161764,2025-03-09,Not Needed
ORD179162,2025-01-15,Damaged
ORD122764,2025-06-24,Late Delivery
ORD115206,2025-03-30,Wrong Item
ORD183068,2025-07-02,Late Delivery
ORD148013,2024-02-25,Damaged
ORD143640,2025-04-18,Damaged
ORD110238,2024-08-28,Damaged
ORD158355,2024-07-29,Damaged
ORD184034,2024-09-14,Damaged
ORD128186,2025-04-23,Wrong Item
ORD110772,2025-05-27,Late Delivery
ORD176732,2024-06-18,Wrong Item
ORD168529,2024-01-27,Wrong Item
ORD153422,2024-06-20,Wrong Item
ORD123338,2024-07-14,Not Needed
ORD126343,2024-11-28,Late Delivery
ORD188629,2025-03-15,Damaged
ORD135796,2025-03-03,Not Needed
ORD186761,2025-02-13,Late Delivery
ORD191334,2025-02-10,Late Delivery
ORD147811,2024-11-18,Not Needed
ORD140045,2025-04-06,Late Delivery
ORD160866,2024-12-18,Damaged
ORD185905,2024-12-16,Damaged
ORD135458,2025-04-04,Not Needed
ORD140650,2025-06-01,Not Needed
ORD118620,2025-05-06,Not Needed
ORD170006,2024-06-19,Not Needed
ORD139524,2024-12-26,Damaged
ORD110548,2024-06-13,Late Delivery
ORD169641,2024-08-14,Wrong Item
ORD187118,2024-10-18,Late Delivery
ORD139359,2024-10-13,Not Needed
ORD188149,2025-05-02,Late Delivery
ORD173092,2025-05-18,Wrong Item
ORD109548,2024-11-14,Not Needed
ORD143065,2024-12-06,Not Needed
ORD196192,2024-09-11,Late Delivery
ORD165399,2024-07-05,Wrong Item
ORD166389,2025-06-03,Damaged
ORD127953,2025-06-14,Not Needed
ORD116866,2023-09-15,Late Delivery
ORD117848,2024-08-30,Late Delivery
ORD107395,2024-09-05,Not Needed
ORD156461,2023-11-27,Late Delivery
ORD179020,2025-01-21,Wrong Item
ORD175266,2025-05-25,Wrong Item
ORD156860,2024-10-01,Not Needed
ORD199954,2025-04-23,Late Delivery
ORD174951,2024-12-02,Late Delivery
ORD163758,2024-04-04,Late Delivery
ORD181637,2025-01-16,Damaged
ORD166510,2025-02-04,Late Delivery
ORD145718,2024-09-19,Wrong Item
ORD167668,2025-06-13,Late Delivery
ORD109169,2024-06-03,Damaged
ORD159419,2025-05-20,Late Delivery
ORD185965,2024-12-17,Not Needed
ORD187461,2025-04-15,Not Needed
ORD134554,2024-03-16,Wrong Item
ORD112036,2024-12-09,Damaged
ORD156489,2024-11-08,Wrong Item
ORD124775,2025-01-16,Wrong Item
ORD154373,2024-12-29,Damaged
ORD134437,2025-06-07,Not Needed
ORD130017,2025-06-30,Late Delivery
ORD183819,2024-11-26,Damaged
ORD198566,2024-04-24,Late Delivery
ORD165356,2024-06-29,Not Needed
ORD149147,2024-12-11,Not Needed
ORD186344,2024-04-09,Wrong Item
ORD169994,2025-06-28,Not Needed
ORD183814,2024-09-21,Damaged
ORD182120,2024-05-27,Wrong Item
ORD118554,2025-06-12,Wrong Item
ORD116814,2025-06-27,Damaged
ORD137147,2025-06-08,Wrong Item
ORD188567,2025-06-19,Not Needed
ORD110443,2025-04-23,Damaged
ORD145247,2025-03-05,Late Delivery
ORD174435,2025-06-29,Wrong Item
ORD121599,2025-05-31,Damaged
ORD153726,2024-06-24,Wrong Item
ORD126083,2025-03-18,Wrong Item
ORD113043,2025-06-28,Damaged
ORD164118,2023-12-21,Wrong Item
ORD136700,2025-03-07,Late Delivery
ORD184953,2024-12-17,Late Delivery
ORD190623,2024-05-12,Wrong Item
ORD191939,2025-06-15,Not Needed
ORD111666,2024-11-25,Not Needed
ORD184251,2025-06-06,Damaged
ORD122276,2025-01-10,Wrong Item
ORD112547,2025-04-27,Damaged
ORD143247,2025-05-28,Wrong Item
ORD164087,2025-05-10,Not Needed
ORD185186,2025-04-14,Not Needed
ORD147949,2023-12-07,Wrong Item
ORD130724,2025-01-12,Late Delivery
ORD111047,2024-06-12,Late Delivery
ORD149661,2025-01-17,Late Delivery
ORD110572,2024-07-12,Damaged
ORD138277,2025-04-17,Damaged
ORD111081,2024-11-06,Late Delivery
ORD172809,2024-05-19,Damaged
ORD174721,2024-01-19,Wrong Item
ORD111404,2025-03-30,Wrong Item
ORD189592,2024-06-30,Wrong Item
ORD130797,2024-01-30,Late Delivery
ORD199991,2025-05-09,Damaged
ORD190298,2024-11-01,Damaged
ORD192426,2025-06-15,Damaged
ORD115054,2024-11-17,Late Delivery
ORD174019,2024-07-30,Late Delivery
ORD190357,2025-03-02,Damaged
ORD140500,2024-10-16,Damaged
ORD147089,2025-04-18,Not Needed
ORD120535,2025-06-17,Not Needed
ORD146080,2024-07-03,Not Needed
ORD196839,2024-10-22,Late Delivery
ORD123739,2025-06-05,Not Needed
ORD109408,2025-05-15,Wrong Item
ORD166949,2024-09-07,Late Delivery
ORD162762,2024-03-24,Damaged
ORD180845,2025-05-11,Not Needed
ORD121217,2025-06-10,Damaged
ORD141523,2024-10-24,Not Needed
ORD111265,2025-03-18,Wrong Item
ORD133478,2025-02-07,Damaged
ORD176491,2025-05-07,Late Delivery
ORD155516,2024-04-20,Wrong Item
ORD163071,2024-04-13,Wrong Item
ORD197410,2025-07-02,Not Needed
ORD188159,2025-03-01,Damaged
ORD102409,2024-12-10,Wrong Item
ORD103222,2025-04-18,Damaged
ORD175517,2024-12-30,Late Delivery
ORD193263,2024-11-10,Not Needed
ORD133894,2024-10-14,Late Delivery
ORD132213,2025-02-17,Wrong Item
ORD122793,2025-03-12,Damaged
ORD113645,2025-06-27,Not Needed
ORD188852,2025-07-05,Late Delivery
ORD103946,2024-08-04,Late Delivery
ORD117164,2024-12-31,Wrong Item
ORD141611,2025-06-14,Not Needed
ORD191552,2024-11-11,Wrong Item
ORD153253,2024-04-27,Wrong Item
ORD101801,2025-06-14,Late Delivery
ORD144977,2025-05-20,Not Needed
ORD176409,2023-07-24,Not Needed
ORD173658,2025-04-03,Wrong Item
ORD134427,2025-05-11,Not Needed
ORD181750,2024-11-11,Wrong Item
ORD144596,2024-04-08,Late Delivery
ORD197231,2025-05-27,Late Delivery
ORD139317,2025-03-14,Not Needed
ORD179316,2024-10-02,Wrong Item
ORD100953,2024-09-09,Wrong Item
ORD187664,2024-06-27,Not Needed
ORD192943,2025-06-19,Late Delivery
ORD101059,2024-09-26,Damaged
ORD129395,2025-06-09,Late Delivery
ORD124233,2025-06-20,Not Needed
ORD167257,2024-09-26,Damaged
ORD119570,2024-07-21,Late Delivery
ORD199886,2024-04-19,Damaged
ORD107842,2025-06-29,Damaged
ORD172687,2025-03-31,Late Delivery
ORD167090,2025-02-06,Late Delivery
ORD143121,2024-01-22,Damaged
ORD147441,2024-12-20,Late Delivery
ORD123476,2024-12-22,Late Delivery
ORD118048,2025-06-22,Late Delivery
ORD185424,2024-09-15,Late Delivery
ORD196820,2024-10-29,Damaged
ORD106301,2025-02-24,Wrong Item
ORD198840,2025-04-02,Damaged
ORD145051,2025-06-06,Wrong Item
ORD136871,2025-06-19,Not Needed
ORD153484,2025-06-06,Not Needed
ORD155567,2025-04-01,Not Needed
ORD141468,2025-06-07,Wrong Item
ORD178379,2025-02-19,Late Delivery
ORD142513,2025-04-10,Wrong Item
ORD105112,2025-04-27,Late Delivery
ORD147630,2025-06-04,Damaged
ORD156832,2025-06-24,Late Delivery
ORD160305,2024-08-27,Damaged
ORD182237,2024-02-21,Not Needed
ORD143559,2025-06-28,Wrong Item
ORD179410,2023-09-22,Not Needed
ORD195388,2025-04-04,Not Needed
ORD183542,2024-01-07,Not Needed
ORD186817,2025-01-02,Damaged
ORD160625,2024-03-18,Damaged
ORD108909,2025-06-17,Not Needed
ORD199577,2025-03-16,Wrong Item
ORD154406,2025-02-20,Not Needed
ORD173426,2025-03-16,Late Delivery
ORD182561,2025-07-05,Damaged
ORD121738,2025-05-31,Not Needed
ORD160418,2024-12-31,Late Delivery
ORD107633,2024-12-10,Not Needed
ORD180760,2024-12-06,Wrong Item
ORD109932,2025-03-08,Wrong Item
ORD177613,2025-03-22,Damaged
ORD190893,2024-03-13,Late Delivery
ORD157512,2025-03-15,Damaged
ORD198072,2024-11-01,Damaged
ORD153336,2025-07-05,Damaged
ORD191371,2025-06-26,Damaged
ORD118905,2025-07-06,Late Delivery
ORD109158,2025-02-02,Late Delivery
ORD196307,2025-03-13,Wrong Item
ORD129900,2024-10-31,Not Needed
ORD108558,2024-12-05,Not Needed
ORD121929,2025-03-10,Not Needed
ORD125074,2025-03-17,Not Needed
ORD106443,2025-03-05,Damaged
ORD115875,2025-04-20,Wrong Item
ORD154155,2024-12-15,Damaged
ORD127264,2024-04-29,Late Delivery
ORD101592,2024-12-05,Damaged
ORD177105,2024-08-17,Not Needed
ORD136703,2024-07-13,Not Needed
ORD172397,2024-11-29,Not Needed
ORD121822,2025-06-16,Wrong Item
ORD164573,2024-05-02,Not Needed
ORD193632,2025-05-07,Wrong Item
ORD112827,2025-05-03,Wrong Item
ORD116842,2024-12-11,Damaged
ORD188360,2024-08-09,Late Delivery
ORD129026,2024-11-19,Not Needed
ORD139487,2025-05-23,Not Needed
ORD198367,2025-06-26,Late Delivery
ORD133624,2025-05-17,Late Delivery
ORD183915,2024-04-25,Not Needed
ORD174561,2025-06-21,Not Needed
ORD143300,2024-10-08,Late Delivery
ORD183846,2025-04-13,Not Needed
ORD151388,2025-03-28,Late Delivery
ORD194556,2025-01-20,Late Delivery
ORD157721,2025-06-08,Late Delivery
ORD151718,2023-08-31,Damaged
ORD113041,2024-12-02,Not Needed
ORD195609,2025-04-30,Damaged
ORD102788,2023-10-17,Wrong Item
ORD168240,2024-12-03,Damaged
ORD188237,2024-08-09,Not Needed
ORD102357,2025-05-27,Not Needed
ORD140623,2025-05-19,Wrong Item
ORD160636,2024-12-29,Not Needed
ORD106370,2025-01-29,Damaged
ORD163558,2024-12-26,Damaged
ORD141550,2025-04-12,Not Needed
ORD148976,2024-10-06,Damaged
ORD159009,2024-08-09,Wrong Item
ORD139344,2025-06-16,Not Needed
ORD179432,2024-08-08,Not Needed
ORD194764,2025-05-14,Not Needed
ORD171292,2024-04-27,Damaged
ORD112276,2024-09-19,Damaged
ORD104421,2024-11-12,Damaged
ORD154403,2024-08-26,Not Needed
ORD186316,2024-09-04,Late Delivery
ORD119496,2024-02-23,Not Needed
ORD144931,2025-05-17,Wrong Item
ORD187779,2024-08-05,Not Needed
ORD115807,2025-02-04,Wrong Item
ORD140569,2025-03-27,Not Needed
ORD102125,2025-06-27,Not Needed
ORD155370,2025-06-18,Damaged
ORD192930,2024-11-14,Wrong Item
ORD109977,2024-12-20,Damaged
ORD195098,2024-04-07,Wrong Item
ORD132884,2025-05-30,Wrong Item
ORD165903,2025-01-25,Wrong Item
ORD107646,2024-12-12,Late Delivery
ORD130784,2024-11-07,Damaged
ORD139436,2024-07-19,Wrong Item
ORD172296,2025-01-15,Damaged
ORD101022,2025-06-07,Late Delivery
ORD143206,2025-05-07,Wrong Item
ORD157182,2024-11-27,Damaged
ORD135245,2024-04-29,Not Needed
ORD156098,2025-05-13,Damaged
ORD122078,2025-02-13,Late Delivery
ORD128809,2025-07-02,Wrong Item
ORD191942,2025-06-08,Late Delivery
ORD124187,2025-04-25,Wrong Item
ORD167689,2024-12-15,Late Delivery
ORD116930,2025-03-18,Wrong Item
ORD197580,2025-05-15,Not Needed
ORD178140,2024-08-03,Not Needed
ORD160989,2025-05-07,Not Needed
ORD152920,2025-07-01,Damaged
ORD162264,2025-06-13,Wrong Item
ORD129177,2025-02-24,Damaged
ORD125868,2024-07-21,Late Delivery
ORD100923,2025-02-01,Wrong Item
ORD123120,2025-04-05,Wrong Item
ORD167431,2024-04-12,Late Delivery
ORD153717,2025-05-21,Not Needed
ORD157123,2025-01-20,Wrong Item
ORD103319,2025-06-28,Wrong Item
ORD113619,2025-06-08,Damaged
ORD179228,2025-04-15,Damaged
ORD170108,2025-05-17,Damaged
ORD195347,2025-05-02,Not Needed
ORD157578,2024-06-13,Not Needed
ORD112682,2024-06-10,Late Delivery
ORD180794,2024-07-01,Damaged
ORD171949,2025-07-02,Late Delivery
ORD146663,2023-08-18,Late Delivery
ORD195063,2025-05-16,Damaged
ORD186697,2024-05-03,Wrong Item
ORD178049,2025-05-04,Wrong Item
ORD149791,2025-05-10,Late Delivery
ORD199279,2024-11-16,Wrong Item
ORD101043,2024-03-02,Wrong Item
ORD165916,2024-05-18,Not Needed
ORD109209,2025-05-12,Wrong Item
ORD124903,2025-06-14,Damaged
ORD142123,2025-02-04,Late Delivery
ORD112481,2024-12-06,Late Delivery
ORD134402,2025-03-16,Damaged
ORD127717,2024-09-29,Damaged
ORD126632,2025-01-26,Not Needed
ORD184682,2023-12-17,Late Delivery
ORD127176,2025-06-18,Not Needed
ORD105047,2024-10-18,Late Delivery
ORD183843,2025-06-11,Damaged
ORD111199,2025-06-24,Not Needed
ORD134652,2025-02-18,Not Needed
ORD118607,2024-03-24,Damaged
ORD155117,2024-06-11,Wrong Item
ORD109558,2024-10-08,Wrong Item
ORD151201,2025-05-19,Wrong Item
ORD183469,2024-06-09,Wrong Item
ORD152117,2025-06-26,Not Needed
ORD107031,2024-10-28,Not Needed
ORD126894,2024-10-16,Damaged
ORD126940,2024-07-02,Wrong Item
ORD164420,2024-11-14,Not Needed
ORD176995,2024-11-18,Damaged
ORD119135,2024-12-13,Not Needed
ORD118248,2024-05-11,Wrong Item
ORD127183,2025-06-13,Late Delivery
ORD114902,2025-04-01,Damaged
ORD171377,2025-02-18,Not Needed
ORD179835,2025-01-14,Wrong Item
ORD125469,2024-11-01,Damaged
ORD166475,2024-11-16,Not Needed
ORD147005,2025-05-25,Wrong Item
ORD154246,2025-06-28,Late Delivery
ORD160846,2024-05-13,Late Delivery
ORD169209,2025-06-01,Not Needed
ORD189715,2025-05-26,Damaged
ORD168375,2024-12-13,Damaged
ORD145497,2025-06-14,Damaged
ORD146088,2025-03-08,Wrong Item
ORD159915,2025-07-01,Late Delivery
ORD185692,2023-12-07,Damaged
ORD171579,2024-08-14,Damaged
ORD144196,2024-10-14,Late Delivery
ORD178244,2024-11-21,Late Delivery
ORD173097,2025-03-01,Wrong Item
ORD115938,2025-04-22,Wrong Item
ORD121286,2025-06-01,Damaged
ORD118107,2024-11-17,Wrong Item
ORD143697,2025-05-24,Late Delivery
ORD152325,2024-12-03,Damaged
ORD136168,2024-02-25,Late Delivery
ORD186937,2023-11-28,Damaged
ORD108776,2025-04-02,Wrong Item
ORD193868,2025-01-25,Not Needed
ORD130848,2024-12-16,Late Delivery
ORD103030,2025-05-24,Wrong Item
ORD187390,2024-01-18,Wrong Item
ORD133471,2024-08-21,Late Delivery
ORD135012,2024-04-18,Damaged
ORD135192,2024-02-14,Not Needed
ORD126064,2025-03-30,Damaged
ORD193530,2025-05-01,Damaged
ORD110216,2025-03-05,Late Delivery
ORD143599,2024-05-07,Late Delivery
ORD168777,2024-09-11,Late Delivery
ORD186132,2025-03-20,Wrong Item
ORD185872,2025-04-01,Damaged
ORD195750,2025-04-13,Damaged
ORD168929,2025-04-03,Late Delivery
ORD134724,2025-03-16,Wrong Item
ORD114336,2024-11-14,Not Needed
ORD105038,2024-09-13,Wrong Item
ORD197964,2024-03-04,Damaged
ORD142537,2023-10-13,Late Delivery
ORD114001,2025-01-04,Late Delivery
ORD172772,2024-10-24,Wrong Item
ORD136504,2025-04-27,Wrong Item
ORD170407,2025-06-29,Wrong Item
ORD163999,2025-04-01,Wrong Item
ORD151876,2025-06-27,Late Delivery
ORD127058,2024-11-24,Late Delivery
ORD102954,2024-10-20,Late Delivery
ORD107705,2025-01-11,Damaged
ORD100777,2025-07-07,Late Delivery
ORD165346,2025-07-04,Not Needed
ORD181695,2025-03-03,Not Needed
ORD190313,2025-02-19,Wrong Item
ORD174118,2025-06-11,Late Delivery
ORD105998,2024-07-24,Not Needed
ORD142474,2025-07-05,Wrong Item
ORD114502,2025-06-19,Late Delivery
ORD165004,2025-01-01,Late Delivery
ORD124804,2025-06-25,Damaged
ORD103047,2024-08-02,Damaged
ORD169791,2025-02-05,Damaged
ORD199464,2025-06-10,Wrong Item
ORD104272,2025-06-04,Damaged
ORD155226,2025-02-14,Wrong Item
ORD135147,2024-10-29,Wrong Item
ORD103656,2025-03-10,Not Needed
ORD140714,2025-06-26,Damaged
ORD143297,2024-05-06,Late Delivery
ORD166068,2025-05-02,Late Delivery
ORD131939,2024-07-03,Damaged
ORD122223,2024-05-17,Wrong Item
ORD113422,2025-03-02,Late Delivery
ORD138077,2024-08-30,Wrong Item
ORD146076,2025-05-27,Damaged
ORD152561,2024-05-13,Wrong Item
ORD118713,2024-09-13,Not Needed
ORD182150,2025-06-07,Damaged
ORD111096,2024-07-26,Not Needed
ORD196939,2024-09-17,Damaged
ORD127261,2025-03-16,Late Delivery
ORD135152,2025-04-20,Not Needed
ORD182056,2024-05-22,Late Delivery
ORD144315,2025-03-05,Wrong Item
ORD151409,2023-12-10,Damaged
ORD162258,2024-07-20,Late Delivery
ORD128030,2025-01-15,Late Delivery
ORD119083,2025-06-23,Wrong Item
ORD159110,2024-11-16,Damaged
ORD162669,2024-08-31,Wrong Item
ORD144364,2024-05-21,Wrong Item
ORD116846,2025-06-07,Late Delivery
ORD153992,2025-05-08,Wrong Item
ORD179138,2025-04-23,Not Needed
ORD148549,2024-04-24,Damaged
ORD127078,2025-04-13,Late Delivery
ORD137486,2025-05-07,Late Delivery
ORD157718,2024-10-01,Not Needed
ORD144598,2024-10-20,Damaged
ORD193831,2025-06-26,Wrong Item
ORD179821,2024-10-05,Late Delivery
ORD126780,2024-10-25,Late Delivery
ORD116083,2025-07-06,Late Delivery
ORD165692,2025-06-07,Wrong Item
ORD168627,2025-03-20,Not Needed
ORD137571,2025-01-08,Late Delivery
ORD156660,2025-04-29,Damaged
ORD157960,2025-02-04,Damaged
ORD128078,2024-03-19,Damaged
ORD103434,2025-03-20,Not Needed
ORD177068,2024-08-07,Wrong Item
ORD101122,2024-06-18,Late Delivery
ORD153308,2025-02-17,Wrong Item
ORD103904,2025-03-28,Late Delivery
ORD198680,2025-03-29,Damaged
ORD187914,2025-06-19,Not Needed
ORD123602,2024-07-05,Late Delivery
ORD147166,2025-02-18,Late Delivery
ORD130160,2025-06-10,Not Needed
ORD194313,2024-07-27,Wrong Item
ORD136858,2024-07-15,Wrong Item
ORD181794,2024-09-29,Not Needed
ORD199394,2025-02-07,Late Delivery
ORD181946,2025-03-24,Late Delivery
ORD150033,2025-06-06,Damaged
ORD148881,2025-06-23,Wrong Item
ORD125329,2025-02-13,Late Delivery
ORD105040,2024-03-24,Late Delivery
ORD195670,2024-05-19,Late Delivery
ORD194906,2025-04-05,Late Delivery
ORD196735,2024-01-29,Damaged
ORD177983,2023-12-02,Wrong Item
ORD128144,2025-06-22,Late Delivery
ORD156019,2024-07-27,Damaged
ORD184259,2025-06-02,Wrong Item
ORD161699,2025-06-11,Wrong Item
ORD181286,2024-08-11,Late Delivery
ORD188810,2025-05-17,Damaged
ORD192877,2024-07-30,Not Needed
ORD196706,2025-05-12,Not Needed
ORD174973,2025-06-05,Not Needed
ORD125119,2025-02-27,Damaged
ORD109023,2024-05-07,Late Delivery
ORD139240,2024-08-29,Late Delivery
ORD185255,2025-07-02,Late Delivery
ORD179167,2024-11-22,Not Needed
ORD114486,2025-01-30,Wrong Item
ORD141322,2024-08-21,Late Delivery
ORD190601,2025-03-16,Late Delivery
ORD104079,2025-07-01,Not Needed
ORD195159,2024-08-15,Late Delivery
ORD184792,2025-01-06,Late Delivery
ORD173899,2024-12-19,Late Delivery
ORD190691,2024-04-21,Not Needed
ORD146079,2024-01-29,Late Delivery
ORD161649,2025-05-30,Late Delivery
ORD173958,2024-11-25,Damaged
ORD105389,2024-11-17,Damaged
ORD142223,2024-06-30,Not Needed
ORD107067,2025-04-03,Wrong Item
ORD171161,2025-07-05,Late Delivery
ORD150714,2025-06-18,Late Delivery
ORD158203,2025-03-06,Wrong Item
ORD150506,2025-06-20,Not Needed
ORD120194,2024-09-13,Wrong Item
ORD198976,2025-01-10,Late Delivery
ORD199272,2025-05-15,Late Delivery
ORD104891,2025-06-17,Wrong Item
ORD100933,2025-04-25,Not Needed
ORD170334,2025-06-27,Not Needed
ORD169397,2025-03-27,Damaged
ORD131944,2024-09-04,Damaged
ORD164122,2024-08-11,Wrong Item
ORD162528,2024-10-30,Late Delivery
ORD166593,2025-02-01,Late Delivery
ORD119264,2025-06-24,Late Delivery
ORD174120,2025-06-06,Not Needed
ORD185978,2024-11-18,Wrong Item
ORD184733,2024-07-14,Not Needed
ORD175300,2025-05-25,Late Delivery
ORD185274,2024-01-04,Damaged
ORD121156,2024-04-08,Damaged
ORD199782,2025-05-15,Not Needed
ORD108289,2025-02-05,Late Delivery
ORD130864,2024-12-28,Wrong Item
ORD197791,2025-06-22,Wrong Item
ORD158930,2024-05-12,Not Needed
ORD178695,2025-04-13,Late Delivery
ORD198275,2023-11-07,Wrong Item
ORD105799,2024-11-23,Damaged
ORD176874,2025-06-15,Damaged
ORD173618,2025-06-27,Wrong Item
ORD121945,2025-07-07,Not Needed
ORD130919,2024-10-27,Damaged
ORD118881,2025-06-17,Late Delivery
ORD173111,2024-11-20,Wrong Item
ORD157101,2025-01-21,Wrong Item
ORD113154,2025-01-07,Not Needed
ORD187577,2024-10-23,Not Needed
ORD188231,2024-03-28,Late Delivery
ORD197726,2025-06-14,Late Delivery
ORD163893,2025-02-11,Not Needed
ORD171403,2025-06-09,Wrong Item
ORD178219,2024-03-07,Wrong Item
ORD187559,2025-06-25,Damaged
ORD123963,2024-09-10,Damaged
ORD171925,2025-02-13,Not Needed
ORD178994,2025-05-25,Damaged
ORD119645,2024-02-17,Damaged
ORD167586,2025-06-01,Not Needed
ORD192413,2025-05-04,Wrong Item
ORD109105,2025-04-02,Late Delivery
ORD111466,2025-06-11,Damaged
ORD183197,2025-05-14,Damaged
ORD151895,2025-05-25,Damaged
ORD120153,2024-01-02,Not Needed
ORD138711,2025-04-09,Wrong Item
ORD184037,2024-07-27,Damaged
ORD185142,2023-10-04,Damaged
ORD194396,2024-05-31,Not Needed
ORD111834,2025-06-28,Damaged
ORD153515,2024-10-15,Damaged
ORD172690,2023-09-03,Not Needed
ORD154016,2024-09-27,Late Delivery
ORD184709,2025-01-07,Damaged
ORD128323,2024-08-12,Not Needed
ORD138124,2024-09-14,Not Needed
ORD194765,2025-03-10,Not Needed
ORD199355,2024-08-26,Not Needed
ORD175434,2025-04-15,Not Needed
ORD144098,2025-07-05,Late Delivery
ORD136193,2025-03-01,Not Needed
ORD154667,2024-07-25,Wrong Item
ORD156596,2024-07-05,Damaged
ORD147542,2025-06-28,Not Needed
ORD109620,2024-02-05,Wrong Item
ORD102320,2025-06-28,Not Needed
ORD134863,2025-01-25,Damaged
ORD177446,2024-09-09,Not Needed
ORD103182,2025-02-20,Wrong Item
ORD120263,2025-05-24,Late Delivery
ORD191237,2025-01-04,Damaged
ORD144612,2025-01-22,Wrong Item
ORD156540,2025-02-17,Wrong Item
ORD185860,2025-02-08,Not Needed
ORD129944,2025-06-03,Wrong Item
ORD114896,2024-03-06,Damaged
ORD104103,2025-02-04,Wrong Item
ORD109508,2025-05-27,Wrong Item
ORD198913,2024-12-16,Wrong Item
ORD188044,2025-07-06,Not Needed
ORD136597,2023-12-27,Not Needed
ORD126703,2024-09-12,Damaged
ORD157379,2025-05-26,Damaged
ORD123228,2024-12-30,Wrong Item
ORD152094,2024-08-04,Not Needed
ORD147667,2024-02-26,Not Needed
ORD133308,2024-12-04,Damaged
ORD176500,2024-05-17,Not Needed
ORD171552,2025-01-30,Wrong Item
ORD122932,2025-07-07,Not Needed
ORD177433,2025-05-26,Late Delivery
ORD107950,2025-06-20,Late Delivery
ORD190552,2024-04-03,Late Delivery
ORD117425,2025-05-05,Late Delivery
ORD143217,2024-07-29,Late Delivery
ORD162939,2025-06-23,Damaged
ORD187530,2025-03-24,Damaged
ORD152715,2025-06-10,Late Delivery
ORD154552,2025-05-17,Not Needed
ORD195157,2025-04-11,Wrong Item
ORD126329,2025-07-07,Wrong Item
ORD185683,2024-10-30,Not Needed
ORD109122,2025-02-23,Not Needed
ORD147722,2025-04-03,Not Needed
ORD127283,2025-03-20,Not Needed
ORD194490,2024-03-25,Late Delivery
ORD163951,2024-11-28,Damaged
ORD108665,2024-12-28,Damaged
ORD171109,2025-01-29,Not Needed
ORD140268,2025-02-11,Damaged
ORD184693,2025-05-02,Late Delivery
ORD151849,2025-07-06,Late Delivery
ORD168992,2025-03-27,Late Delivery
ORD120950,2025-02-17,Damaged
ORD106318,2024-09-17,Late Delivery
ORD100274,2024-05-15,Wrong Item
ORD144937,2025-04-02,Damaged
ORD158635,2023-09-29,Late Delivery
ORD177599,2025-03-26,Not Needed
ORD131249,2025-03-31,Not Needed
ORD106578,2025-02-15,Late Delivery
ORD101870,2024-08-13,Not Needed
ORD142106,2024-08-19,Damaged
ORD100632,2024-08-29,Late Delivery
ORD144796,2024-12-16,Wrong Item
ORD127979,2024-10-30,Damaged
ORD122089,2025-04-26,Not Needed
ORD118842,2025-07-01,Damaged
ORD126090,2024-07-13,Damaged
ORD112309,2025-06-19,Late Delivery
ORD181340,2025-02-17,Damaged
ORD112060,2024-12-31,Wrong Item
ORD181102,2025-07-01,Late Delivery
ORD143957,2025-04-05,Damaged
ORD152529,2025-05-21,Damaged
ORD130533,2025-01-11,Late Delivery
ORD127456,2025-03-31,Not Needed
ORD141295,2025-06-25,Not Needed
ORD111497,2025-06-23,Damaged
ORD197901,2024-05-16,Late Delivery
ORD187707,2025-03-20,Wrong Item
ORD193387,2025-05-18,Not Needed
ORD126757,2024-07-08,Not Needed
ORD189300,2025-05-12,Late Delivery
ORD101419,2025-05-29,Damaged
ORD155536,2025-04-26,Damaged
ORD140930,2025-07-03,Wrong Item
ORD192431,2025-01-06,Not Needed
ORD115533,2025-06-28,Damaged
ORD128035,2025-05-20,Not Needed
ORD155806,2025-04-07,Late Delivery
ORD179951,2024-10-11,Wrong Item
